time,open,high,low,close
2025-08-01 00:00:00,1.1414,1.1417,1.1414,1.14164
2025-08-01 00:15:00,1.14164,1.14181,1.14161,1.14173
2025-08-01 00:30:00,1.14175,1.14189,1.14172,1.14176
2025-08-01 00:45:00,1.14176,1.1418300000000001,1.14169,1.1417
2025-08-01 01:00:00,1.1417,1.14202,1.14151,1.14173
2025-08-01 01:15:00,1.14172,1.14193,1.1415899999999999,1.14177
2025-08-01 01:30:00,1.14178,1.14228,1.14167,1.14215
2025-08-01 01:45:00,1.14216,1.1421999999999999,1.14152,1.14179
2025-08-01 02:00:00,1.14179,1.14254,1.14161,1.14181
2025-08-01 02:15:00,1.14181,1.14211,1.14116,1.14203
2025-08-01 02:30:00,1.14201,1.14239,1.14175,1.14235
2025-08-01 02:45:00,1.14234,1.14262,1.14213,1.14221
2025-08-01 03:00:00,1.14219,1.14235,1.14154,1.14234
2025-08-01 03:15:00,1.14234,1.14256,1.14193,1.14248
2025-08-01 03:30:00,1.14249,1.14285,1.14213,1.14279
2025-08-01 03:45:00,1.14279,1.14289,1.14225,1.14242
2025-08-01 04:00:00,1.14241,1.14285,1.14206,1.14262
2025-08-01 04:15:00,1.14261,1.14283,1.142,1.14242
2025-08-01 04:30:00,1.14242,1.14249,1.14101,1.14121
2025-08-01 04:45:00,1.14118,1.1412200000000001,1.1405,1.14072
2025-08-01 05:00:00,1.14072,1.14142,1.14071,1.14134
2025-08-01 05:15:00,1.14134,1.14146,1.14094,1.14142
2025-08-01 05:30:00,1.14142,1.1415,1.14074,1.14078
2025-08-01 05:45:00,1.14078,1.14112,1.1406,1.14112
2025-08-01 06:00:00,1.14112,1.14221,1.14102,1.14217
2025-08-01 06:15:00,1.14214,1.14219,1.14152,1.14162
2025-08-01 06:30:00,1.14162,1.14189,1.14133,1.14181
2025-08-01 06:45:00,1.14182,1.14212,1.14167,1.14182
2025-08-01 07:00:00,1.1418300000000001,1.14214,1.14165,1.1419
2025-08-01 07:15:00,1.14191,1.14197,1.14165,1.14173
2025-08-01 07:30:00,1.14173,1.14214,1.14171,1.14185
2025-08-01 07:45:00,1.14185,1.14206,1.14158,1.14191
2025-08-01 08:00:00,1.14191,1.14213,1.14161,1.14191
2025-08-01 08:15:00,1.14192,1.14227,1.14179,1.14206
2025-08-01 08:30:00,1.14206,1.14278,1.14204,1.14277
2025-08-01 08:45:00,1.14277,1.14348,1.14267,1.14308
2025-08-01 09:00:00,1.14306,1.1434,1.14278,1.14317
2025-08-01 09:15:00,1.14317,1.14372,1.14311,1.14337
2025-08-01 09:30:00,1.14336,1.1438,1.14301,1.14331
2025-08-01 09:45:00,1.14331,1.14333,1.14261,1.14292
2025-08-01 10:00:00,1.14296,1.14341,1.14246,1.14247
2025-08-01 10:15:00,1.14247,1.14288,1.1421999999999999,1.14287
2025-08-01 10:30:00,1.14287,1.1430500000000001,1.14195,1.14214
2025-08-01 10:45:00,1.14214,1.14217,1.14126,1.14187
2025-08-01 11:00:00,1.14187,1.14197,1.14128,1.14151
2025-08-01 11:15:00,1.14151,1.14205,1.14126,1.142
2025-08-01 11:30:00,1.14199,1.14203,1.14103,1.14117
2025-08-01 11:45:00,1.14116,1.14124,1.14054,1.14065
2025-08-01 12:00:00,1.14065,1.14127,1.14063,1.141
2025-08-01 12:15:00,1.14099,1.14101,1.14013,1.1403
2025-08-01 12:30:00,1.1403,1.1406399999999999,1.13972,1.14007
2025-08-01 12:45:00,1.14005,1.14012,1.13932,1.14011
2025-08-01 13:00:00,1.14011,1.14116,1.1401,1.14114
2025-08-01 13:15:00,1.14113,1.14114,1.14042,1.14067
2025-08-01 13:30:00,1.14067,1.14177,1.14066,1.14119
2025-08-01 13:45:00,1.14118,1.14145,1.14082,1.14121
2025-08-01 14:00:00,1.14121,1.14227,1.14101,1.142
2025-08-01 14:15:00,1.14201,1.14204,1.1411,1.14117
2025-08-01 14:30:00,1.14117,1.14142,1.14079,1.14123
2025-08-01 14:45:00,1.14124,1.14136,1.14042,1.14045
2025-08-01 15:00:00,1.14047,1.14066,1.14016,1.14056
2025-08-01 15:15:00,1.14059,1.14066,1.1391499999999999,1.13974
2025-08-01 15:30:00,1.1397599999999999,1.15329,1.13957,1.15294
2025-08-01 15:45:00,1.15297,1.15586,1.15255,1.15453
2025-08-01 16:00:00,1.15455,1.15674,1.15368,1.15647
2025-08-01 16:15:00,1.15647,1.15703,1.15438,1.15699
2025-08-01 16:30:00,1.15698,1.15832,1.15642,1.15688
2025-08-01 16:45:00,1.15687,1.15734,1.15503,1.15604
2025-08-01 17:00:00,1.15647,1.15882,1.15541,1.1557
2025-08-01 17:15:00,1.15571,1.15826,1.1557,1.1568
2025-08-01 17:30:00,1.15679,1.1573,1.15575,1.15659
2025-08-01 17:45:00,1.15658,1.15694,1.1551,1.1556
2025-08-01 18:00:00,1.1555900000000001,1.15585,1.15475,1.15505
2025-08-01 18:15:00,1.15506,1.15553,1.1536,1.1537
2025-08-01 18:30:00,1.15369,1.15553,1.15368,1.1553200000000001
2025-08-01 18:45:00,1.15533,1.15652,1.15526,1.15544
2025-08-01 19:00:00,1.15544,1.15595,1.15483,1.15573
2025-08-01 19:15:00,1.15573,1.15648,1.1543,1.15446
2025-08-01 19:30:00,1.15446,1.15477,1.15415,1.15422
2025-08-01 19:45:00,1.15422,1.15472,1.15378,1.15392
2025-08-01 20:00:00,1.15392,1.15392,1.15236,1.15242
2025-08-01 20:15:00,1.15242,1.15338,1.15186,1.15262
2025-08-01 20:30:00,1.15262,1.15288,1.15165,1.15217
2025-08-01 20:45:00,1.15216,1.1528,1.15198,1.15266
2025-08-01 21:00:00,1.15266,1.15314,1.15216,1.15293
2025-08-01 21:15:00,1.15292,1.15399,1.15286,1.15394
2025-08-01 21:30:00,1.15395,1.15478,1.15373,1.15452
2025-08-01 21:45:00,1.15452,1.15473,1.15253,1.15257
2025-08-01 22:00:00,1.15258,1.15435,1.15236,1.15434
2025-08-01 22:15:00,1.15431,1.15457,1.15406,1.1544
2025-08-01 22:30:00,1.1544,1.15807,1.15438,1.15796
2025-08-01 22:45:00,1.15796,1.15822,1.15679,1.1569099999999999
2025-08-01 23:00:00,1.1569099999999999,1.15815,1.15685,1.15793
2025-08-01 23:15:00,1.15794,1.15899,1.15793,1.15892
2025-08-01 23:30:00,1.15893,1.1597,1.15834,1.15859
2025-08-01 23:45:00,1.15859,1.15963,1.15819,1.1583700000000001
2025-08-04 00:00:00,1.15915,1.15944,1.15871,1.15943
2025-08-04 00:15:00,1.15943,1.15956,1.15927,1.15927
2025-08-04 00:30:00,1.15926,1.15927,1.15879,1.15904
2025-08-04 00:45:00,1.15901,1.15916,1.15879,1.15888
2025-08-04 01:00:00,1.15892,1.15965,1.15851,1.15851
2025-08-04 01:15:00,1.15851,1.15893,1.15805,1.15841
2025-08-04 01:30:00,1.1584,1.15855,1.15785,1.1581
2025-08-04 01:45:00,1.1581,1.1584699999999999,1.15783,1.15839
2025-08-04 02:00:00,1.15842,1.15872,1.15804,1.15842
2025-08-04 02:15:00,1.15842,1.15854,1.15781,1.15801
2025-08-04 02:30:00,1.15802,1.15843,1.15786,1.1583700000000001
2025-08-04 02:45:00,1.15835,1.15901,1.15835,1.15877
2025-08-04 03:00:00,1.15877,1.15888,1.15723,1.15733
2025-08-04 03:15:00,1.15733,1.15747,1.15623,1.15648
2025-08-04 03:30:00,1.15648,1.15679,1.15575,1.15615
2025-08-04 03:45:00,1.15615,1.15625,1.15558,1.1558
2025-08-04 04:00:00,1.15579,1.15617,1.15515,1.15525
2025-08-04 04:15:00,1.15525,1.15573,1.15504,1.15534
2025-08-04 04:30:00,1.1553499999999999,1.15635,1.15519,1.15625
2025-08-04 04:45:00,1.15625,1.15723,1.15624,1.15712
2025-08-04 05:00:00,1.15711,1.15748,1.15676,1.15729
2025-08-04 05:15:00,1.15729,1.1578,1.15729,1.1575199999999999
2025-08-04 05:30:00,1.1575199999999999,1.15782,1.15719,1.15762
2025-08-04 05:45:00,1.15762,1.15772,1.15722,1.15757
2025-08-04 06:00:00,1.15756,1.15859,1.15756,1.15834
2025-08-04 06:15:00,1.15833,1.15843,1.15782,1.15804
2025-08-04 06:30:00,1.15805,1.15816,1.15764,1.15771
2025-08-04 06:45:00,1.15771,1.15825,1.15766,1.15791
2025-08-04 07:00:00,1.1579,1.15843,1.1578,1.15816
2025-08-04 07:15:00,1.15816,1.15846,1.15815,1.15836
2025-08-04 07:30:00,1.15836,1.15855,1.15774,1.15783
2025-08-04 07:45:00,1.15783,1.15807,1.15744,1.15746
2025-08-04 08:00:00,1.15747,1.15822,1.1571,1.15785
2025-08-04 08:15:00,1.15785,1.15791,1.15733,1.15765
2025-08-04 08:30:00,1.15762,1.15767,1.15701,1.15711
2025-08-04 08:45:00,1.15711,1.1571500000000001,1.15672,1.15702
2025-08-04 09:00:00,1.15708,1.15788,1.15666,1.15786
2025-08-04 09:15:00,1.15783,1.15834,1.15632,1.15666
2025-08-04 09:30:00,1.15674,1.15766,1.15661,1.15746
2025-08-04 09:45:00,1.15741,1.15777,1.15703,1.1571799999999999
2025-08-04 10:00:00,1.1571799999999999,1.15785,1.15625,1.1566
2025-08-04 10:15:00,1.1566,1.15677,1.1556,1.15585
2025-08-04 10:30:00,1.15585,1.15599,1.15506,1.15571
2025-08-04 10:45:00,1.15571,1.15666,1.15537,1.15638
2025-08-04 11:00:00,1.15639,1.15651,1.15561,1.15619
2025-08-04 11:15:00,1.15619,1.15631,1.15562,1.15613
2025-08-04 11:30:00,1.1561,1.15614,1.15494,1.15512
2025-08-04 11:45:00,1.1551,1.15598,1.15506,1.1558
2025-08-04 12:00:00,1.1558,1.15695,1.15555,1.15685
2025-08-04 12:15:00,1.15682,1.15737,1.15667,1.15709
2025-08-04 12:30:00,1.15707,1.15774,1.15699,1.15726
2025-08-04 12:45:00,1.15724,1.15725,1.15628,1.15647
2025-08-04 13:00:00,1.15647,1.1566,1.15601,1.15622
2025-08-04 13:15:00,1.15621,1.15635,1.1555,1.1559599999999999
2025-08-04 13:30:00,1.1559599999999999,1.15638,1.15563,1.15612
2025-08-04 13:45:00,1.15612,1.15773,1.15595,1.15739
2025-08-04 14:00:00,1.1574,1.15832,1.15733,1.15831
2025-08-04 14:15:00,1.15834,1.1586400000000001,1.15772,1.15795
2025-08-04 14:30:00,1.15795,1.158,1.15675,1.15679
2025-08-04 14:45:00,1.15678,1.1572,1.15646,1.15667
2025-08-04 15:00:00,1.15667,1.15692,1.15605,1.15648
2025-08-04 15:15:00,1.1565,1.15843,1.15639,1.15841
2025-08-04 15:30:00,1.15841,1.15877,1.15787,1.15849
2025-08-04 15:45:00,1.15849,1.15884,1.1572,1.1575199999999999
2025-08-04 16:00:00,1.1575199999999999,1.15882,1.15732,1.15868
2025-08-04 16:15:00,1.15868,1.15885,1.15811,1.15859
2025-08-04 16:30:00,1.15858,1.15877,1.15754,1.15778
2025-08-04 16:45:00,1.15778,1.15826,1.1573,1.15757
2025-08-04 17:00:00,1.15758,1.15823,1.15664,1.15771
2025-08-04 17:15:00,1.15772,1.15872,1.15705,1.15825
2025-08-04 17:30:00,1.15825,1.15856,1.1574,1.15743
2025-08-04 17:45:00,1.15745,1.15774,1.1556899999999999,1.1564
2025-08-04 18:00:00,1.1564,1.15751,1.1561,1.15722
2025-08-04 18:15:00,1.15722,1.1575,1.15636,1.15655
2025-08-04 18:30:00,1.15659,1.15756,1.1562000000000001,1.15719
2025-08-04 18:45:00,1.1572,1.15765,1.15658,1.15669
2025-08-04 19:00:00,1.15671,1.15699,1.1561,1.15639
2025-08-04 19:15:00,1.1564,1.15659,1.15568,1.1565
2025-08-04 19:30:00,1.1565,1.1569099999999999,1.15609,1.15676
2025-08-04 19:45:00,1.15676,1.15753,1.15664,1.1572
2025-08-04 20:00:00,1.15719,1.15729,1.15652,1.15686
2025-08-04 20:15:00,1.15685,1.15739,1.15679,1.15689
2025-08-04 20:30:00,1.1569,1.1571799999999999,1.15642,1.15649
2025-08-04 20:45:00,1.15648,1.1574,1.15643,1.15729
2025-08-04 21:00:00,1.15729,1.15755,1.15719,1.15748
2025-08-04 21:15:00,1.15748,1.15775,1.1571500000000001,1.15721
2025-08-04 21:30:00,1.1572,1.15727,1.1566,1.15697
2025-08-04 21:45:00,1.15696,1.15707,1.1564,1.1565400000000001
2025-08-04 22:00:00,1.15653,1.1571,1.15641,1.15682
2025-08-04 22:15:00,1.1568100000000001,1.15724,1.15675,1.15713
2025-08-04 22:30:00,1.15712,1.15728,1.15658,1.15676
2025-08-04 22:45:00,1.15675,1.15688,1.1562999999999999,1.1568
2025-08-04 23:00:00,1.15683,1.15722,1.1565400000000001,1.15721
2025-08-04 23:15:00,1.1572,1.15762,1.15717,1.15754
2025-08-04 23:30:00,1.1575199999999999,1.15755,1.1571500000000001,1.15722
2025-08-04 23:45:00,1.15723,1.15753,1.15683,1.15683
2025-08-05 00:00:00,1.15676,1.15684,1.15659,1.15684
2025-08-05 00:15:00,1.15684,1.15708,1.1565400000000001,1.15683
2025-08-05 00:30:00,1.15687,1.15706,1.15669,1.15683
2025-08-05 00:45:00,1.1569,1.15699,1.15684,1.15689
2025-08-05 01:00:00,1.15687,1.15779,1.15686,1.15757
2025-08-05 01:15:00,1.15757,1.15794,1.15751,1.15794
2025-08-05 01:30:00,1.15793,1.15812,1.15767,1.15788
2025-08-05 01:45:00,1.15788,1.15807,1.1577600000000001,1.15793
2025-08-05 02:00:00,1.15795,1.15854,1.1577600000000001,1.15845
2025-08-05 02:15:00,1.15845,1.15852,1.15818,1.15848
2025-08-05 02:30:00,1.15848,1.15855,1.15823,1.1583
2025-08-05 02:45:00,1.1583,1.1584699999999999,1.15818,1.1584
2025-08-05 03:00:00,1.15841,1.15879,1.15841,1.15861
2025-08-05 03:15:00,1.15862,1.15868,1.15787,1.1579
2025-08-05 03:30:00,1.1579,1.15795,1.15745,1.15754
2025-08-05 03:45:00,1.15755,1.15766,1.15707,1.15719
2025-08-05 04:00:00,1.15719,1.1574,1.15595,1.15605
2025-08-05 04:15:00,1.15605,1.15679,1.1559599999999999,1.15673
2025-08-05 04:30:00,1.15673,1.15696,1.15645,1.1569099999999999
2025-08-05 04:45:00,1.1569099999999999,1.15736,1.15632,1.15638
2025-08-05 05:00:00,1.15638,1.15643,1.1556899999999999,1.15608
2025-08-05 05:15:00,1.15607,1.15627,1.15579,1.15597
2025-08-05 05:30:00,1.1559599999999999,1.15598,1.15557,1.15578
2025-08-05 05:45:00,1.15578,1.15614,1.15577,1.15603
2025-08-05 06:00:00,1.15604,1.15614,1.15578,1.15602
2025-08-05 06:15:00,1.15601,1.15607,1.15542,1.15577
2025-08-05 06:30:00,1.15577,1.15607,1.15553,1.15606
2025-08-05 06:45:00,1.15603,1.15614,1.15547,1.15553
2025-08-05 07:00:00,1.15553,1.15575,1.15542,1.15558
