time,open,high,low,close
2025-09-01 01:00:00,3514.94,3515.15,3511.26,3513.96
2025-09-01 01:15:00,3513.96,3514.05,3510.76,3513.76
2025-09-01 01:30:00,3513.55,3516.27,3512.17,3513.07
2025-09-01 01:45:00,3513.07,3513.73,3512.14,3513.26
2025-09-01 02:00:00,3513.27,3514.06,3512.76,3513.46
2025-09-01 02:15:00,3513.46,3513.47,3511.34,3511.46
2025-09-01 02:30:00,3511.45,3511.85,3510.07,3510.74
2025-09-01 02:45:00,3510.75,3512.67,3509.37,3511.76
2025-09-01 03:00:00,3511.67,3512.05,3509.66,3510.36
2025-09-01 03:15:00,3510.17,3512.76,3509.63,3512.56
2025-09-01 03:30:00,3512.57,3514.43,3511.65,3511.94
2025-09-01 03:45:00,3511.93,3512.65,3510.2,3511.17
2025-09-01 04:00:00,3511.24,3512.47,3505.65,3506.56
2025-09-01 04:15:00,3506.55,3508.16,3505.87,3507.85
2025-09-01 04:30:00,3507.85,3515.55,3507.14,3515.43
2025-09-01 04:45:00,3515.43,3528.36,3514.57,3526.24
2025-09-01 05:00:00,3526.24,3542.44,3523.85,3530.67
2025-09-01 05:15:00,3530.67,3540.47,3525.67,3537.47
2025-09-01 05:30:00,3537.24,3548.46,3535.73,3547.06
2025-09-01 05:45:00,3547.07,3550.34,3543.06,3549.15
2025-09-01 06:00:00,3549.16,3552.15,3538.54,3541.55
2025-09-01 06:15:00,3541.55,3544.14,3539.45,3541.73
2025-09-01 06:30:00,3541.53,3545.25,3541.2,3541.77
2025-09-01 06:45:00,3541.87,3543.64,3541.27,3542.74
2025-09-01 07:00:00,3542.73,3543.93,3541.34,3542.77
2025-09-01 07:15:00,3542.77,3548.45,3541.73,3543.83
2025-09-01 07:30:00,3543.87,3547.37,3541.87,3546.54
2025-09-01 07:45:00,3546.56,3546.63,3544.7,3544.96
2025-09-01 08:00:00,3544.86,3548.24,3544.54,3545.74
2025-09-01 08:15:00,3545.75,3549.33,3545.46,3549.14
2025-09-01 08:30:00,3549.14,3552.47,3543.76,3545.63
2025-09-01 08:45:00,3545.63,3552.46,3545.34,3548.05
2025-09-01 09:00:00,3547.96,3550.97,3547.33,3549.97
2025-09-01 09:15:00,3550.03,3553.57,3549.14,3551.87
2025-09-01 09:30:00,3551.96,3556.66,3549.53,3555.45
2025-09-01 09:45:00,3555.45,3555.67,3545.96,3546.55
2025-09-01 10:00:00,3546.77,3548.27,3540.84,3542.53
2025-09-01 10:15:00,3542.54,3543.45,3538.46,3540.57
2025-09-01 10:30:00,3540.55,3541.93,3537.44,3541.67
2025-09-01 10:45:00,3541.66,3545.85,3540.74,3545.67
2025-09-01 11:00:00,3545.67,3546.46,3542.24,3544.05
2025-09-01 11:15:00,3544.05,3546.27,3542.35,3545.74
2025-09-01 11:30:00,3545.77,3547.06,3544.83,3546.86
2025-09-01 11:45:00,3546.85,3548.35,3544.56,3544.75
2025-09-01 12:00:00,3544.73,3544.93,3541.44,3542.44
2025-09-01 12:15:00,3542.45,3542.65,3537.07,3538.86
2025-09-01 12:30:00,3538.67,3540.76,3537.16,3540.17
2025-09-01 12:45:00,3540.16,3541.44,3536.13,3538.04
2025-09-01 13:00:00,3537.97,3544.33,3535.67,3541.14
2025-09-01 13:15:00,3541.06,3543.94,3538.82,3542.37
2025-09-01 13:30:00,3542.46,3544.53,3541.46,3542.75
2025-09-01 13:45:00,3542.43,3544.45,3541.63,3543.26
2025-09-01 14:00:00,3543.26,3543.73,3541.67,3542.36
2025-09-01 14:15:00,3542.35,3543.26,3541.53,3542.94
2025-09-01 14:30:00,3542.94,3545.54,3541.75,3542.86
2025-09-01 14:45:00,3542.86,3545.03,3539.96,3542.37
2025-09-01 15:00:00,3542.34,3542.67,3539.44,3541.63
2025-09-01 15:15:00,3541.64,3542.13,3537.54,3540.64
2025-09-01 15:30:00,3540.73,3540.97,3538.76,3538.86
2025-09-01 15:45:00,3538.74,3543.44,3538.27,3541.44
2025-09-01 16:00:00,3541.45,3548.84,3540.45,3547.47
2025-09-01 16:15:00,3547.45,3548.75,3545.14,3548.34
2025-09-01 16:30:00,3548.14,3549.44,3545.4,3547.24
2025-09-01 16:45:00,3547.24,3548.36,3544.06,3544.06
2025-09-01 17:00:00,3544.04,3548.17,3543.13,3547.45
2025-09-01 17:15:00,3547.44,3550.04,3545.4,3547.04
2025-09-01 17:30:00,3547.06,3547.66,3543.17,3543.87
2025-09-01 17:45:00,3543.87,3546.97,3543.75,3544.84
2025-09-01 18:00:00,3544.66,3546.65,3544.35,3546.55
2025-09-01 18:15:00,3546.44,3546.84,3544.24,3544.67
2025-09-01 18:30:00,3544.73,3546.37,3543.87,3544.76
2025-09-01 18:45:00,3544.83,3545.06,3543.16,3544.34
2025-09-01 19:00:00,3544.33,3544.64,3542.43,3544.55
2025-09-01 19:15:00,3544.62,3545.97,3544.07,3545.56
2025-09-01 19:30:00,3545.56,3546.47,3544.97,3546.24
2025-09-01 19:45:00,3546.25,3547.35,3546.16,3546.94
2025-09-01 20:00:00,3546.86,3547.13,3545.66,3546.23
2025-09-01 20:15:00,3546.17,3546.52,3545.54,3546.07
2025-09-01 20:30:00,3546.25,3547.62,3546.24,3547.25
2025-09-01 20:45:00,3547.23,3547.36,3546.77,3547.25
2025-09-01 21:00:00,3547.24,3547.34,3545.86,3546.24
2025-09-01 21:15:00,3546.25,3546.74,3545.63,3545.65
2025-09-02 01:00:00,3545.83,3552.05,3545.73,3551.05
2025-09-02 01:15:00,3551.05,3551.93,3550.25,3550.74
2025-09-02 01:30:00,3550.74,3550.77,3548.15,3548.53
2025-09-02 01:45:00,3548.53,3549.36,3546.06,3546.14
2025-09-02 02:00:00,3546.32,3549.43,3545.35,3547.23
2025-09-02 02:15:00,3547.17,3552.83,3547.17,3549.56
2025-09-02 02:30:00,3549.57,3551.85,3549.14,3550.97
2025-09-02 02:45:00,3550.97,3552.86,3550.93,3551.47
2025-09-02 03:00:00,3551.43,3554.06,3550.06,3550.97
2025-09-02 03:15:00,3551.03,3556.04,3550.85,3555.43
2025-09-02 03:30:00,3555.15,3557.05,3551.35,3553.06
2025-09-02 03:45:00,3553.06,3553.64,3550.75,3551.14
2025-09-02 04:00:00,3551.06,3559.56,3547.87,3558.65
2025-09-02 04:15:00,3558.63,3567.47,3557.65,3566.97
2025-09-02 04:30:00,3567.06,3571.14,3564.53,3571.14
2025-09-02 04:45:00,3571.25,3577.97,3561.75,3568.64
2025-09-02 05:00:00,3568.56,3570.85,3562.57,3563.34
2025-09-02 05:15:00,3563.34,3565.05,3561.54,3564.83
2025-09-02 05:30:00,3564.73,3568.66,3563.75,3568.34
2025-09-02 05:45:00,3568.34,3568.67,3564.57,3566.14
2025-09-02 06:00:00,3565.76,3565.76,3561.63,3563.43
2025-09-02 06:15:00,3563.37,3563.42,3558.94,3562.35
2025-09-02 06:30:00,3562.35,3564.25,3559.66,3562.84
2025-09-02 06:45:00,3562.66,3565.44,3562.36,3564.73
2025-09-02 07:00:00,3564.73,3565.14,3562.66,3564.04
2025-09-02 07:15:00,3564.03,3565.13,3561.75,3562.85
2025-09-02 07:30:00,3562.86,3567.44,3562.27,3567.24
2025-09-02 07:45:00,3567.27,3567.64,3564.95,3565.64
2025-09-02 08:00:00,3565.56,3566.97,3564.15,3565.75
2025-09-02 08:15:00,3565.75,3566.66,3561.34,3562.26
2025-09-02 08:30:00,3562.33,3565.96,3561.83,3564.53
2025-09-02 08:45:00,3564.53,3564.67,3561.25,3561.55
2025-09-02 09:00:00,3561.53,3564.13,3559.43,3559.46
2025-09-02 09:15:00,3559.47,3560.66,3554.23,3555.36
2025-09-02 09:30:00,3555.34,3559.86,3554.74,3556.34
2025-09-02 09:45:00,3556.33,3556.94,3553.67,3555.05
2025-09-02 10:00:00,3555.13,3557.05,3551.73,3551.83
2025-09-02 10:15:00,3551.72,3554.06,3549.25,3551.87
2025-09-02 10:30:00,3551.77,3553.24,3547.66,3551.36
2025-09-02 10:45:00,3551.25,3551.36,3538.35,3541.53
2025-09-02 11:00:00,3541.47,3544.97,3537.43,3544.44
2025-09-02 11:15:00,3544.43,3546.26,3543.47,3545.13
2025-09-02 11:30:00,3545.03,3549.33,3544.77,3548.84
2025-09-02 11:45:00,3548.83,3550.64,3541.86,3544.93
2025-09-02 12:00:00,3544.94,3548.04,3544.54,3546.14
2025-09-02 12:15:00,3546.14,3550.04,3545.93,3549.74
2025-09-02 12:30:00,3549.56,3549.66,3546.85,3547.04
2025-09-02 12:45:00,3546.94,3549.43,3545.83,3546.13
2025-09-02 13:00:00,3546.16,3553.97,3545.15,3551.74
2025-09-02 13:15:00,3551.57,3551.97,3546.24,3547.36
2025-09-02 13:30:00,3547.36,3553.54,3547.25,3551.84
2025-09-02 13:45:00,3551.87,3554.87,3551.65,3554.56
2025-09-02 14:00:00,3554.63,3556.16,3552.03,3552.26
2025-09-02 14:15:00,3552.27,3552.57,3547.15,3547.44
2025-09-02 14:30:00,3547.63,3554.15,3546.35,3552.36
2025-09-02 14:45:00,3552.34,3558.57,3551.94,3558.37
2025-09-02 15:00:00,3558.33,3563.76,3556.66,3557.53
2025-09-02 15:15:00,3557.52,3557.53,3544.47,3546.33
2025-09-02 15:30:00,3546.34,3553.96,3538.16,3540.46
2025-09-02 15:45:00,3540.63,3553.24,3540.35,3547.47
2025-09-02 16:00:00,3547.74,3550.47,3542.43,3546.64
2025-09-02 16:15:00,3546.63,3548.87,3544.05,3548.54
2025-09-02 16:30:00,3548.57,3553.45,3541.67,3552.53
2025-09-02 16:45:00,3552.34,3557.87,3546.44,3551.65
2025-09-02 17:00:00,3551.62,3560.25,3550.07,3559.83
2025-09-02 17:15:00,3559.84,3567.23,3559.27,3564.84
2025-09-02 17:30:00,3565.05,3574.96,3556.65,3574.94
2025-09-02 17:45:00,3574.93,3579.27,3571.83,3574.54
2025-09-02 18:00:00,3574.53,3580.35,3572.73,3575.93
2025-09-02 18:15:00,3575.85,3578.07,3574.45,3576.77
2025-09-02 18:30:00,3576.75,3579.93,3575.26,3578.65
2025-09-02 18:45:00,3578.73,3585.87,3578.47,3585.74
2025-09-02 19:00:00,3585.86,3590.66,3582.22,3590.66
2025-09-02 19:15:00,3590.74,3591.03,3584.17,3589.13
2025-09-02 19:30:00,3589.14,3592.37,3588.5,3590.33
2025-09-02 19:45:00,3590.17,3593.63,3589.83,3592.65
2025-09-02 20:00:00,3592.65,3593.03,3587.93,3591.16
2025-09-02 20:15:00,3591.26,3592.34,3588.86,3591.85
2025-09-02 20:30:00,3591.94,3594.56,3588.04,3589.66
2025-09-02 20:45:00,3589.83,3594.15,3589.53,3593.97
