time,open,high,low,close
2025-09-01 00:00:00,146.961,147.004,146.922,146.956
2025-09-01 00:15:00,146.96,146.965,146.949,146.953
2025-09-01 00:30:00,146.959,146.971,146.955,146.965
2025-09-01 00:45:00,146.965,146.996,146.965,146.994
2025-09-01 01:00:00,147.01,147.122,147.01,147.063
2025-09-01 01:15:00,147.064,147.089,147.051,147.076
2025-09-01 01:30:00,147.076,147.104,147.076,147.092
2025-09-01 01:45:00,147.092,147.157,147.092,147.13
2025-09-01 02:00:00,147.125,147.176,147.085,147.146
2025-09-01 02:15:00,147.146,147.185,147.127,147.178
2025-09-01 02:30:00,147.178,147.184,147.145,147.156
2025-09-01 02:45:00,147.157,147.186,147.079,147.12
2025-09-01 03:00:00,147.125,147.257,147.118,147.204
2025-09-01 03:15:00,147.204,147.239,147.186,147.194
2025-09-01 03:30:00,147.194,147.24,147.156,147.198
2025-09-01 03:45:00,147.198,147.257,147.191,147.233
2025-09-01 04:00:00,147.233,147.289,147.182,147.262
2025-09-01 04:15:00,147.262,147.366,147.261,147.351
2025-09-01 04:30:00,147.355,147.38,147.315,147.351
2025-09-01 04:45:00,147.351,147.359,147.253,147.287
2025-09-01 05:00:00,147.287,147.292,147.139,147.17
2025-09-01 05:15:00,147.17,147.17,147.03,147.042
2025-09-01 05:30:00,147.041,147.06,147.025,147.046
2025-09-01 05:45:00,147.044,147.062,146.851,146.894
2025-09-01 06:00:00,146.894,146.967,146.838,146.936
2025-09-01 06:15:00,146.935,146.959,146.913,146.931
2025-09-01 06:30:00,146.931,147.002,146.884,146.89
2025-09-01 06:45:00,146.886,146.943,146.873,146.895
2025-09-01 07:00:00,146.895,146.941,146.882,146.926
2025-09-01 07:15:00,146.925,146.985,146.91,146.967
2025-09-01 07:30:00,146.967,147.034,146.956,146.977
2025-09-01 07:45:00,146.977,147.061,146.973,147.044
2025-09-01 08:00:00,147.042,147.062,146.984,147.015
2025-09-01 08:15:00,147.015,147.016,146.982,146.99
2025-09-01 08:30:00,146.991,147.005,146.92,146.961
2025-09-01 08:45:00,146.961,146.965,146.894,146.913
2025-09-01 09:00:00,146.915,146.923,146.84,146.9
2025-09-01 09:15:00,146.898,146.944,146.85,146.867
2025-09-01 09:30:00,146.87,146.872,146.786,146.82
2025-09-01 09:45:00,146.82,146.938,146.804,146.936
